time,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
184313221,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,3,0,0,0,0,1,3,5,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,3,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,30,0,0,1,0,0,1,2,20,1,0,11,0,1,8,0,2,10,2,0,1,1,1,0,0,0,1,10,1,2,1,0,0,0,1,Class_5
184316100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,Class_2
184390056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
184483783,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,5,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,3,0,0,0,0,4,0,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,1,0,0,1,0,2,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,Class_2
184558476,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
184661255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,Class_5
184877032,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,3,17,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Class_5
184908951,2,0,0,0,0,0,1,4,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,53,0,0,0,4,0,0,1,3,9,0,4,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,Class_1
184935386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,5,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,Class_2
185016181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Class_4
185112003,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Class_1
185248074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_3
185254691,0,0,0,0,3,1,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,5,4,0,1,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,Class_1
185273125,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,5,1,0,1,0,3,0,0,2,0,0,0,0,0,0,3,0,0,1,3,0,0,1,0,2,1,0,1,0,0,0,6,0,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,12,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,Class_5
185369934,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,1,0,0,0,0,3,11,5,0,1,0,0,0,1,7,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,20,0,1,0,0,0,0,0,Class_4
185540688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,6,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,Class_1
185571488,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,8,1,0,0,0,0,1,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_5
185636166,0,1,0,0,1,0,0,0,0,0,0,1,0,0,20,4,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,2,0,1,1,1,0,3,1,9,0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,Class_2
185690025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_4
185775628,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
185828374,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,1,0,0,0,2,0,2,3,0,0,0,0,1,0,0,2,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Class_2
185848673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,3,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Class_2
185851522,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,10,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,Class_2
186047620,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Class_4
186119833,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,2,2,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,14,0,7,1,1,0,0,0,Class_2
186186200,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Class_5
186197759,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,Class_1
186444598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,Class_4
186477518,1,0,1,0,0,0,0,2,2,0,0,0,21,8,1,5,25,0,0,5,0,2,0,8,2,0,0,1,15,4,0,0,5,6,0,2,4,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,3,0,4,0,0,3,2,4,0,0,4,4,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Class_5
186563712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Class_5
186691683,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,Class_2
186762093,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,1,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_5
186829170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
187021356,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,Class_2
187028514,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_2
187139391,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,3,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,Class_5
187153292,7,0,0,1,0,0,0,1,0,8,0,1,4,1,1,4,0,0,1,5,0,2,0,0,5,0,0,1,0,0,0,2,0,0,0,2,2,4,1,0,2,2,0,17,0,0,0,1,3,1,0,0,7,11,5,0,0,5,19,1,0,2,3,1,4,2,1,0,1,16,1,1,1,0,0,0,0,1,6,1,0,0,0,0,3,9,0,1,0,1,0,0,0,Class_5
187331361,0,0,0,0,0,0,0,1,4,1,0,0,0,4,0,2,1,1,0,2,0,2,1,2,2,0,0,0,0,0,0,3,2,0,0,1,0,1,0,3,0,0,6,1,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,12,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,1,1,0,Class_2
187498016,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4,0,1,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,1,Class_2
187546263,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Class_4
187660974,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
187703847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Class_2
187758978,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_5
187794005,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,2,0,0,2,0,0,2,0,4,1,0,0,0,0,0,1,4,0,0,0,0,0,2,10,2,0,0,0,1,11,0,0,1,0,6,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Class_4
187817198,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,1,45,0,0,0,0,0,0,1,3,0,2,0,0,0,1,2,0,1,1,1,1,0,0,1,5,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,1,0,0,13,1,2,0,7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_4
187955331,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,Class_2
188058274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,Class_4
188136848,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,3,2,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,11,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,Class_5
188209833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
188492120,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
188732141,0,0,0,0,0,0,0,0,15,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,0,0,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
188822550,0,0,0,0,1,0,0,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Class_5
189005263,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,5,1,0,2,0,0,0,0,31,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_5
189106330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
189176734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,Class_4
189259362,1,0,0,0,0,0,2,1,0,17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Class_4
189336821,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,2,1,1,0,1,1,0,0,3,0,0,2,0,4,2,37,1,0,1,0,1,24,1,0,2,0,1,0,0,0,0,2,0,0,4,0,1,0,1,0,2,0,1,5,0,1,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Class_4
189369734,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,13,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
189402732,3,1,0,0,0,0,0,35,0,0,1,0,1,1,0,6,6,1,0,0,0,5,0,10,6,0,0,0,14,0,0,0,1,1,1,15,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,7,1,1,0,0,0,0,0,16,0,0,1,4,11,0,0,2,1,5,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,Class_5
189430514,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,1,12,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_2
189636946,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
189883208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
190016359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
190121650,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
190313493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
190382281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,Class_4
190434847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
190440057,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Class_2
190660727,0,0,0,0,0,0,0,0,13,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
